LookupIndex,LookupTime(sec)
1663,0.000000912
1664,0.000002285
1665,0.000001212
1666,0.000001353
1667,0.000000160
1668,0.000002465
1669,0.000000571
1670,0.000000301
1671,0.000001743
1672,0.000000702
1673,0.000001944
1674,0.000000140
1675,0.000000130
1676,0.000000802
1677,0.000000922
1678,0.000000140
1679,0.000000181
1680,0.000001182
1681,0.000000571
1682,0.000000130
1683,0.000000791
1684,0.000000641
1685,0.000000551
1686,0.000001022
1687,0.000002395
1688,0.000001493
1689,0.000000270
1690,0.000000191
1691,0.000000511
1692,0.000001403
1693,0.000000150
1694,0.000000331
1695,0.000001322
1696,0.000000130
1697,0.000001102
1698,0.000000120
1699,0.000001342
1700,0.000000391
1701,0.000001072
1702,0.000000752
1703,0.000000340
1704,0.000000420
1705,0.000000831
1706,0.000000391
1707,0.000000601
1708,0.000001473
1709,0.000000281
1710,0.000000822
1711,0.000000390
1712,0.000000561
1713,0.000000190
1714,0.000001002
1715,0.000000752
1716,0.000000130
1717,0.000000241
1718,0.000000892
1719,0.000000320
1720,0.000000572
1721,0.000001432
1722,0.000000682
1723,0.000000631
1724,0.000002104
1725,0.000002375
1726,0.000000811
1727,0.000001032
1728,0.000001172
1729,0.000000842
1730,0.000000411
1731,0.000000911
1732,0.000000871
1733,0.000000141
1734,0.000000511
1735,0.000000771
1736,0.000000722
1737,0.000001643
1738,0.000000611
1739,0.000001293
1740,0.000000130
1741,0.000000822
1742,0.000001072
1743,0.000001283
1744,0.000000420
1745,0.000000761
1746,0.000000311
1747,0.000000160
1748,0.000001102
1749,0.000001282
1750,0.000001262
1751,0.000001843
1752,0.000001764
1753,0.000001663
1754,0.000001062
1755,0.000001222
1756,0.000000811
1757,0.000001042
1758,0.000002124
1759,0.000000151
1760,0.000000180
1761,0.000001974
1762,0.000000191
1763,0.000001052
1764,0.000002114
1765,0.000000621
1766,0.000000762
1767,0.000000411
1768,0.000001432
1769,0.000001673
1770,0.000001022
1771,0.000001423
1772,0.000000781
1773,0.000000411
1774,0.000000151
1775,0.000001242
1776,0.000002445
1777,0.000000371
1778,0.000001082
1779,0.000001052
1780,0.000001272
1781,0.000001542
1782,0.000001593
1783,0.000000320
1784,0.000000360
1785,0.000000561
1786,0.000000781
1787,0.000001373
1788,0.000000601
1789,0.000000241
1790,0.000000140
1791,0.000000140
1792,0.000001032
1793,0.000001402
1794,0.000000891
1795,0.000001623
1796,0.000001243
1797,0.000000541
1798,0.000000852
1799,0.000000992
1800,0.000000581
1801,0.000001303
1802,0.000000370
1803,0.000000992
1804,0.000000852
1805,0.000000401
1806,0.000000371
1807,0.000000381
1808,0.000001052
1809,0.000001022
1810,0.000000441
1811,0.000000391
1812,0.000000150
1813,0.000000141
1814,0.000000160
1815,0.000001122
1816,0.000000471
1817,0.000000712
1818,0.000000852
1819,0.000001593
1820,0.000000571
1821,0.000001743
1822,0.000001183
1823,0.000000310
1824,0.000000551
1825,0.000002074
1826,0.000001122
1827,0.000001202
1828,0.000000141
1829,0.000000280
1830,0.000000401
1831,0.000000541
1832,0.000002103
1833,0.000000611
1834,0.000000401
1835,0.000000360
1836,0.000000130
1837,0.000000621
1838,0.000000561
1839,0.000000361
1840,0.000001573
1841,0.000001293
1842,0.000000822
1843,0.000001763
1844,0.000000551
1845,0.000000672
1846,0.000000851
1847,0.000000922
1848,0.000000371
1849,0.000001864
1850,0.000000160
1851,0.000001052
1852,0.000001052
1853,0.000001041
1854,0.000001462
1855,0.000001744
1856,0.000000521
1857,0.000000381
1858,0.000001362
1859,0.000000090
1860,0.000000421
1861,0.000001523
1862,0.000000140
1863,0.000001503
1864,0.000001533
1865,0.000001313
1866,0.000001272
1867,0.000000481
1868,0.000000131
1869,0.000000411
1870,0.000001272
1871,0.000000952
1872,0.000000571
1873,0.000000702
1874,0.000000721
1875,0.000001213
1876,0.000000982
1877,0.000000381
1878,0.000000120
1879,0.000001172
1880,0.000000351
1881,0.000001433
1882,0.000000391
1883,0.000000791
1884,0.000000420
1885,0.000000702
1886,0.000000371
1887,0.000000421
1888,0.000000200
1889,0.000000842
1890,0.000002234
1891,0.000001443
1892,0.000000561
1893,0.000001764
1894,0.000000180
1895,0.000000371
1896,0.000001403
1897,0.000000340
1898,0.000000821
1899,0.000001944
1900,0.000001062
1901,0.000001613
1902,0.000001012
1903,0.000001032
1904,0.000000400
1905,0.000000411
1906,0.000000281
1907,0.000000331
1908,0.000000561
1909,0.000000461
1910,0.000001583
1911,0.000000772
1912,0.000001593
1913,0.000000651
1914,0.000001964
1915,0.000001252
1916,0.000001673
1917,0.000000561
1918,0.000001202
1919,0.000001092
1920,0.000001002
1921,0.000000601
1922,0.000001182
1923,0.000001744
1924,0.000001392
1925,0.000001203
1926,0.000001092
1927,0.000001092
1928,0.000000211
1929,0.000001603
1930,0.000000751
1931,0.000001653
1932,0.000001322
1933,0.000001082
1934,0.000000811
1935,0.000000822
1936,0.000000431
1937,0.000000581
1938,0.000001172
1939,0.000000802
1940,0.000000351
1941,0.000000260
1942,0.000000541
1943,0.000000962
1944,0.000001703
1945,0.000001222
1946,0.000000311
1947,0.000000832
1948,0.000000811
1949,0.000000991
1950,0.000000460
1951,0.000000541
1952,0.000000370
1953,0.000000430
1954,0.000001273
1955,0.000000832
1956,0.000000791
1957,0.000000171
1958,0.000000160
1959,0.000001393
1960,0.000000240
1961,0.000001492
1962,0.000000360
1963,0.000001683
1964,0.000000390
1965,0.000000360
1966,0.000000822
1967,0.000000812
1968,0.000000360
1969,0.000000241
1970,0.000001082
1971,0.000000181
1972,0.000000781
1973,0.000001473
1974,0.000000541
1975,0.000001323
1976,0.000000160
1977,0.000000211
1978,0.000000812
1979,0.000002254
1980,0.000000812
1981,0.000001102
1982,0.000001022
1983,0.000000160
1984,0.000000181
1985,0.000000811
1986,0.000000801
1987,0.000002044
1988,0.000001062
1989,0.000000301
1990,0.000000150
1991,0.000000832
1992,0.000000531
1993,0.000000571
1994,0.000000400
1995,0.000001093
1996,0.000002033
1997,0.000000450
1998,0.000000941
1999,0.000000662
2000,0.000001493
2001,0.000000661
2002,0.000000972
2003,0.000000712
2004,0.000000140
2005,0.000000551
2006,0.000000361
2007,0.000000631
2008,0.000000351
2009,0.000001032
2010,0.000001964
2011,0.000001182
2012,0.000000752
2013,0.000001142
2014,0.000001243
2015,0.000001903
2016,0.000000781
2017,0.000000361
2018,0.000001022
2019,0.000000531
2020,0.000000170
2021,0.000000471
2022,0.000001012
2023,0.000000210
2024,0.000001633
2025,0.000000742
2026,0.000000982
2027,0.000000140
2028,0.000000802
2029,0.000000541
2030,0.000000110
2031,0.000000150
2032,0.000000140
2033,0.000001193
2034,0.000001012
2035,0.000000901
2036,0.000000821
2037,0.000000591
2038,0.000000210
2039,0.000000561
2040,0.000000171
2041,0.000000300
2042,0.000000181
2043,0.000000240
2044,0.000000781
2045,0.000000461
2046,0.000000181
2047,0.000000390
2048,0.000001232
2049,0.000000942
2050,0.000000752
2051,0.000001082
2052,0.000000691
2053,0.000000812
2054,0.000000641
2055,0.000001213
2056,0.000000130
2057,0.000000591
2058,0.000001333
2059,0.000000972
2060,0.000000601
2061,0.000001213
2062,0.000000831
2063,0.000001223
2064,0.000000882
2065,0.000000531
2066,0.000001032
2067,0.000000371
2068,0.000001232
2069,0.000001854
2070,0.000000170
2071,0.000001714
2072,0.000001773
2073,0.000000631
2074,0.000000632
2075,0.000001082
2076,0.000000551
2077,0.000000832
2078,0.000001252
2079,0.000000842
2080,0.000001323
2081,0.000000340
2082,0.000000872
2083,0.000000621
2084,0.000000180
2085,0.000000421
2086,0.000000972
2087,0.000000401
2088,0.000000330
2089,0.000000340
2090,0.000000181
2091,0.000001382
2092,0.000000300
2093,0.000000150
2094,0.000000751
2095,0.000001072
2096,0.000001163
2097,0.000000310
2098,0.000001002
2099,0.000001684
2100,0.000000230
2101,0.000000391
2102,0.000000702
2103,0.000000781
2104,0.000002325
2105,0.000000531
2106,0.000001142
2107,0.000000140
2108,0.000000621
2109,0.000000531
2110,0.000000130
2111,0.000000191
2112,0.000000801
2113,0.000000871
2114,0.000001523
2115,0.000000752
2116,0.000000341
2117,0.000000521
2118,0.000000781
2119,0.000000171
2120,0.000000751
2121,0.000000592
2122,0.000000130
2123,0.000000601
2124,0.000002405
2125,0.000001102
2126,0.000000571
2127,0.000002195
2128,0.000000170
2129,0.000000140
2130,0.000000130
2131,0.000001383
2132,0.000000150
2133,0.000001052
2134,0.000000341
2135,0.000000170
2136,0.000001012
2137,0.000001763
2138,0.000000771
2139,0.000001703
2140,0.000000982
2141,0.000002164
2142,0.000000120
2143,0.000001132
2144,0.000000761
2145,0.000000421
2146,0.000000371
2147,0.000000351
2148,0.000000391
2149,0.000000511
2150,0.000000591
2151,0.000000130
2152,0.000001062
2153,0.000000591
2154,0.000000751
2155,0.000000131
2156,0.000000350
2157,0.000000300
2158,0.000001333
2159,0.000000621
2160,0.000000692
2161,0.000000581
2162,0.000001753
2163,0.000000601
2164,0.000000861
2165,0.000001403
2166,0.000000561
2167,0.000001233
2168,0.000000601
2169,0.000000150
2170,0.000000501
2171,0.000000691
2172,0.000002024
2173,0.000000431
2174,0.000000521
2175,0.000001643
2176,0.000000772
2177,0.000001503
2178,0.000000371
2179,0.000000561
2180,0.000002194
2181,0.000000902
2182,0.000000411
2183,0.000001733
2184,0.000000381
2185,0.000000742
2186,0.000001012
2187,0.000000491
2188,0.000001322
2189,0.000000862
2190,0.000001162
2191,0.000001502
2192,0.000001113
2193,0.000000160
2194,0.000001303
2195,0.000000921
2196,0.000000651
2197,0.000002695
2198,0.000000822
2199,0.000000140
2200,0.000001824
2201,0.000001202
2202,0.000000642
2203,0.000000561
2204,0.000000892
2205,0.000000260
2206,0.000001754
2207,0.000001432
2208,0.000000140
2209,0.000001713
2210,0.000001764
2211,0.000000310
2212,0.000000211
2213,0.000000411
2214,0.000001543
2215,0.000001803
2216,0.000000291
2217,0.000000541
2218,0.000000932
2219,0.000000631
2220,0.000001322
2221,0.000001132
2222,0.000000872
2223,0.000000551
2224,0.000001944
2225,0.000001433
2226,0.000001202
2227,0.000000792
2228,0.000001102
2229,0.000001263
2230,0.000000210
2231,0.000002024
2232,0.000001403
2233,0.000000130
2234,0.000000842
2235,0.000000421
2236,0.000000401
2237,0.000002104
2238,0.000000802
2239,0.000000290
2240,0.000000181
2241,0.000000120
2242,0.000000591
2243,0.000001683
2244,0.000000371
2245,0.000000511
2246,0.000001312
2247,0.000000852
2248,0.000000100
2249,0.000000542
2250,0.000001072
2251,0.000000411
2252,0.000001242
2253,0.000000782
2254,0.000001322
2255,0.000000812
2256,0.000002094
2257,0.000001463
2258,0.000000912
2259,0.000000150
2260,0.000000391
2261,0.000000972
2262,0.000001994
2263,0.000001393
2264,0.000000421
2265,0.000000360
2266,0.000000991
2267,0.000000260
2268,0.000000952
2269,0.000001072
2270,0.000000181
2271,0.000000771
2272,0.000001483
2273,0.000000151
2274,0.000000671
2275,0.000000992
2276,0.000000391
2277,0.000000521
2278,0.000000902
2279,0.000000651
2280,0.000001022
2281,0.000001253
2282,0.000000130
2283,0.000000802
2284,0.000000381
2285,0.000001663
2286,0.000000331
2287,0.000001783
2288,0.000001102
2289,0.000000841
2290,0.000001233
2291,0.000001412
2292,0.000000691
2293,0.000000210
2294,0.000000340
2295,0.000000822
2296,0.000001483
2297,0.000000751
2298,0.000000642
2299,0.000001092
2300,0.000000882
2301,0.000000611
2302,0.000001523
2303,0.000002224
2304,0.000000181
2305,0.000001523
2306,0.000000611
2307,0.000000852
2308,0.000000761
2309,0.000000350
2310,0.000000151
2311,0.000000110
2312,0.000002144
2313,0.000001513
2314,0.000001603
2315,0.000001342
2316,0.000000581
2317,0.000001243
2318,0.000001052
2319,0.000000361
2320,0.000000561
2321,0.000000761
2322,0.000001052
2323,0.000001202
2324,0.000000561
2325,0.000001784
2326,0.000001833
2327,0.000000151
2328,0.000000571
2329,0.000000391
2330,0.000000481
2331,0.000000531
2332,0.000000351
2333,0.000000100
2334,0.000001834
2335,0.000001012
2336,0.000000871
2337,0.000001673
2338,0.000000561
2339,0.000000120
2340,0.000001102
2341,0.000000831
2342,0.000001233
2343,0.000001573
2344,0.000002054
2345,0.000000601
2346,0.000000120
2347,0.000000531
2348,0.000001693
2349,0.000000361
2350,0.000000170
2351,0.000001703
2352,0.000000671
2353,0.000001042
2354,0.000000792
2355,0.000000801
2356,0.000000381
2357,0.000002164
2358,0.000000592
2359,0.000000410
2360,0.000000981
2361,0.000001032
2362,0.000000150
2363,0.000000681
2364,0.000000551
2365,0.000001793
2366,0.000000792
2367,0.000000160
2368,0.000001323
2369,0.000000561
2370,0.000000331
2371,0.000000471
2372,0.000000541
2373,0.000001423
2374,0.000001112
2375,0.000000371
2376,0.000000761
2377,0.000000681
2378,0.000000361
2379,0.000001392
2380,0.000000360
2381,0.000000131
2382,0.000000481
2383,0.000000170
2384,0.000000842
2385,0.000000210
2386,0.000000220
2387,0.000000170
2388,0.000000691
2389,0.000001964
2390,0.000001312
2391,0.000000111
2392,0.000000911
2393,0.000000791
2394,0.000000291
2395,0.000000711
2396,0.000000391
2397,0.000000902
2398,0.000000391
2399,0.000000381
2400,0.000000110
2401,0.000001413
2402,0.000001012
2403,0.000000932
2404,0.000000912
2405,0.000002264
2406,0.000000401
2407,0.000000220
2408,0.000002224
2409,0.000000791
2410,0.000001472
2411,0.000001503
2412,0.000001203
2413,0.000001933
2414,0.000000871
2415,0.000001603
2416,0.000000831
2417,0.000000151
2418,0.000000781
2419,0.000000481
2420,0.000000932
2421,0.000000862
2422,0.000000120
2423,0.000001052
2424,0.000001413
2425,0.000000261
2426,0.000001583
2427,0.000001593
2428,0.000000351
2429,0.000000791
2430,0.000001072
2431,0.000000791
2432,0.000000822
2433,0.000001333
2434,0.000001242
2435,0.000000150
2436,0.000000110
2437,0.000002615
2438,0.000000611
2439,0.000000191
2440,0.000000421
2441,0.000000851
2442,0.000001273
2443,0.000000160
2444,0.000001223
2445,0.000000351
2446,0.000002595
2447,0.000001302
2448,0.000001603
2449,0.000000501
2450,0.000001052
2451,0.000000751
2452,0.000000331
2453,0.000000220
2454,0.000000421
2455,0.000000551
2456,0.000001613
2457,0.000000561
2458,0.000000140
2459,0.000000511
2460,0.000001052
2461,0.000000370
2462,0.000000411
2463,0.000001002
2464,0.000000411
2465,0.000000411
2466,0.000001243
2467,0.000001733
2468,0.000001503
2469,0.000001022
2470,0.000002154
2471,0.000000902
2472,0.000002064
2473,0.000000371
2474,0.000000381
2475,0.000000831
2476,0.000001142
2477,0.000000671
2478,0.000000151
2479,0.000000841
2480,0.000000792
2481,0.000001252
2482,0.000001282
2483,0.000001613
2484,0.000000872
2485,0.000000822
2486,0.000001683
2487,0.000000872
2488,0.000000220
2489,0.000001734
2490,0.000001002
2491,0.000000761
2492,0.000000962
2493,0.000000361
2494,0.000001874
2495,0.000000541
2496,0.000000301
2497,0.000000170
2498,0.000000992
2499,0.000000551
2500,0.000000531
2501,0.000000441
2502,0.000000421
2503,0.000000191
2504,0.000000150
2505,0.000002064
2506,0.000000371
2507,0.000001102
2508,0.000000431
2509,0.000000591
2510,0.000001703
2511,0.000000912
2512,0.000001473
2513,0.000000100
2514,0.000001713
2515,0.000000201
2516,0.000000230
2517,0.000000552
2518,0.000000220
2519,0.000000211
2520,0.000002204
2521,0.000000140
2522,0.000000471
2523,0.000001093
2524,0.000000130
2525,0.000000611
2526,0.000000541
2527,0.000000952
2528,0.000001143
2529,0.000000531
2530,0.000002374
2531,0.000001022
2532,0.000000350
2533,0.000001032
2534,0.000000942
2535,0.000000611
2536,0.000002043
2537,0.000002284
2538,0.000023745
2539,0.000000761
2540,0.000000381
2541,0.000000431
2542,0.000000291
2543,0.000000140
2544,0.000000551
2545,0.000001593
2546,0.000000150
2547,0.000000571
2548,0.000000872
2549,0.000001112
2550,0.000000822
2551,0.000001182
2552,0.000001954
2553,0.000000431
2554,0.000000541
2555,0.000000160
2556,0.000001302
2557,0.000001383
2558,0.000000230
2559,0.000001422
2560,0.000001723
2561,0.000000200
2562,0.000000782
2563,0.000000110
2564,0.000000431
2565,0.000001193
2566,0.000000591
2567,0.000001513
2568,0.000000351
2569,0.000000721
2570,0.000001593
2571,0.000000191
2572,0.000000541
2573,0.000001252
2574,0.000000571
2575,0.000000300
2576,0.000000410
2577,0.000000401
2578,0.000000992
2579,0.000001092
2580,0.000002073
2581,0.000000791
2582,0.000001022
2583,0.000001413
2584,0.000000892
2585,0.000000581
2586,0.000000301
2587,0.000000551
2588,0.000000962
2589,0.000000962
2590,0.000000391
2591,0.000001723
2592,0.000000211
2593,0.000000891
2594,0.000001182
2595,0.000000721
2596,0.000000562
2597,0.000000551
2598,0.000001012
2599,0.000000371
2600,0.000001242
2601,0.000000541
2602,0.000000311
2603,0.000002294
2604,0.000000521
2605,0.000000571
2606,0.000001713
2607,0.000001373
2608,0.000000441
2609,0.000000150
2610,0.000002134
2611,0.000002114
2612,0.000000400
2613,0.000001202
2614,0.000000190
2615,0.000000632
2616,0.000000541
2617,0.000000731
2618,0.000001743
2619,0.000001342
2620,0.000000491
2621,0.000000170
2622,0.000000421
2623,0.000001182
2624,0.000000141
2625,0.000001883
2626,0.000001332
2627,0.000000541
2628,0.000000892
2629,0.000001834
2630,0.000002224
2631,0.000001242
2632,0.000001042
2633,0.000000681
2634,0.000000341
2635,0.000001573
2636,0.000000160
2637,0.000000161
2638,0.000000801
2639,0.000001031
2640,0.000000511
2641,0.000000270
2642,0.000000161
2643,0.000000751
2644,0.000001012
2645,0.000001363
2646,0.000000261
2647,0.000000190
2648,0.000000732
2649,0.000001032
2650,0.000000561
2651,0.000000972
2652,0.000001222
2653,0.000001202
2654,0.000001062
2655,0.000000892
2656,0.000000130
2657,0.000000351
2658,0.000000962
2659,0.000001894
2660,0.000000170
2661,0.000000792
2662,0.000000421
2663,0.000001903
2664,0.000000211
2665,0.000000571
2666,0.000000982
2667,0.000001363
2668,0.000001052
2669,0.000001934
2670,0.000000521
2671,0.000000381
2672,0.000001212
2673,0.000000541
2674,0.000000792
2675,0.000000371
2676,0.000002615
2677,0.000001252
2678,0.000000602
2679,0.000000791
2680,0.000000692
2681,0.000001863
2682,0.000000361
2683,0.000000151
2684,0.000002124
2685,0.000000190
2686,0.000001914
2687,0.000000401
2688,0.000000411
2689,0.000000621
2690,0.000000481
2691,0.000001022
2692,0.000001243
2693,0.000001342
2694,0.000000631
2695,0.000000551
2696,0.000000551
2697,0.000000792
2698,0.000000681
2699,0.000001032
2700,0.000000992
2701,0.000000361
2702,0.000000431
2703,0.000000571
2704,0.000000551
2705,0.000000170
2706,0.000000461
2707,0.000000591
2708,0.000001082
2709,0.000000932
2710,0.000002715
2711,0.000000801
